date,dem_pct_bo,gop_pct_bo
"Fri, 06 Sep 2019 00:00:00 -0400",15.2,46.3
"Thu, 05 Sep 2019 00:00:00 -0400",15.3,46.8
"Wed, 04 Sep 2019 00:00:00 -0400",15.3,46.8
"Tue, 03 Sep 2019 00:00:00 -0400",15.3,46.6
"Mon, 02 Sep 2019 00:00:00 -0400",15.1,46.3
"Sun, 01 Sep 2019 00:00:00 -0400",15.1,46.3
"Sat, 31 Aug 2019 00:00:00 -0400",15.1,46.6
"Fri, 30 Aug 2019 00:00:00 -0400",14.9,46.9
"Thu, 29 Aug 2019 00:00:00 -0400",15.1,46.3
"Wed, 28 Aug 2019 00:00:00 -0400",15.2,46.7
"Tue, 27 Aug 2019 00:00:00 -0400",15.0,47.1
"Mon, 26 Aug 2019 00:00:00 -0400",15.4,47.0
"Sun, 25 Aug 2019 00:00:00 -0400",16.1,47.6
"Sat, 24 Aug 2019 00:00:00 -0400",16.1,47.2
"Fri, 23 Aug 2019 00:00:00 -0400",15.2,47.9
"Thu, 22 Aug 2019 00:00:00 -0400",15.2,47.7
"Wed, 21 Aug 2019 00:00:00 -0400",15.3,47.6
"Tue, 20 Aug 2019 00:00:00 -0400",14.5,47.5
"Mon, 19 Aug 2019 00:00:00 -0400",14.1,47.7
"Sun, 18 Aug 2019 00:00:00 -0400",14.3,48.3
"Sat, 17 Aug 2019 00:00:00 -0400",14.5,48.5
"Fri, 16 Aug 2019 00:00:00 -0400",14.5,48.9
"Thu, 15 Aug 2019 00:00:00 -0400",15.1,48.8
"Wed, 14 Aug 2019 00:00:00 -0400",14.8,49.2
"Tue, 13 Aug 2019 00:00:00 -0400",15.3,49.2
"Mon, 12 Aug 2019 00:00:00 -0400",15.1,49.3
"Sun, 11 Aug 2019 00:00:00 -0400",15.3,49.0
"Sat, 10 Aug 2019 00:00:00 -0400",15.2,49.3
"Fri, 09 Aug 2019 00:00:00 -0400",15.1,49.3
"Thu, 08 Aug 2019 00:00:00 -0400",15.3,49.5
"Wed, 07 Aug 2019 00:00:00 -0400",15.3,49.5
"Tue, 06 Aug 2019 00:00:00 -0400",15.3,49.8
"Mon, 05 Aug 2019 00:00:00 -0400",15.4,50.0
"Sun, 04 Aug 2019 00:00:00 -0400",15.6,50.2
"Sat, 03 Aug 2019 00:00:00 -0400",15.1,50.2
"Fri, 02 Aug 2019 00:00:00 -0400",15.0,50.0
"Thu, 01 Aug 2019 00:00:00 -0400",14.9,49.7
"Wed, 31 Jul 2019 00:00:00 -0400",13.8,50.3
"Tue, 30 Jul 2019 00:00:00 -0400",13.0,50.3
"Mon, 29 Jul 2019 00:00:00 -0400",12.7,50.3
"Sun, 28 Jul 2019 00:00:00 -0400",12.6,50.3
"Sat, 27 Jul 2019 00:00:00 -0400",12.4,50.4
"Fri, 26 Jul 2019 00:00:00 -0400",12.4,50.3
"Thu, 25 Jul 2019 00:00:00 -0400",12.5,49.8
"Wed, 24 Jul 2019 00:00:00 -0400",12.1,49.6
"Tue, 23 Jul 2019 00:00:00 -0400",11.9,49.2
"Mon, 22 Jul 2019 00:00:00 -0400",11.8,49.3
"Sun, 21 Jul 2019 00:00:00 -0400",12.3,51.0
"Sat, 20 Jul 2019 00:00:00 -0400",12.1,50.9
"Fri, 19 Jul 2019 00:00:00 -0400",11.8,50.8
"Thu, 18 Jul 2019 00:00:00 -0400",12.1,50.6
"Wed, 17 Jul 2019 00:00:00 -0400",11.8,50.7
"Tue, 16 Jul 2019 00:00:00 -0400",11.5,50.6
"Mon, 15 Jul 2019 00:00:00 -0400",11.1,50.6
"Sun, 14 Jul 2019 00:00:00 -0400",11.0,50.8
"Sat, 13 Jul 2019 00:00:00 -0400",11.2,50.5
"Fri, 12 Jul 2019 00:00:00 -0400",11.2,50.6
"Thu, 11 Jul 2019 00:00:00 -0400",11.1,50.6
"Wed, 10 Jul 2019 00:00:00 -0400",10.9,50.6
"Tue, 09 Jul 2019 00:00:00 -0400",10.8,50.6
"Mon, 08 Jul 2019 00:00:00 -0400",10.6,50.6
"Sat, 06 Jul 2019 00:00:00 -0400",10.6,50.8
"Fri, 05 Jul 2019 00:00:00 -0400",10.7,50.8
"Thu, 04 Jul 2019 00:00:00 -0400",11.8,51.1
"Wed, 03 Jul 2019 00:00:00 -0400",12.1,50.5
"Tue, 02 Jul 2019 00:00:00 -0400",12.3,50.7
"Mon, 01 Jul 2019 00:00:00 -0400",12.8,50.4
"Sun, 30 Jun 2019 00:00:00 -0400",13.7,50.0
"Sat, 29 Jun 2019 00:00:00 -0400",13.3,49.9
"Fri, 28 Jun 2019 00:00:00 -0400",14.8,48.8
"Thu, 27 Jun 2019 00:00:00 -0400",18.6,48.5
"Wed, 26 Jun 2019 00:00:00 -0400",19.5,48.3
"Tue, 25 Jun 2019 00:00:00 -0400",19.8,48.6
"Mon, 24 Jun 2019 00:00:00 -0400",19.9,48.4
"Sun, 23 Jun 2019 00:00:00 -0400",19.5,49.2
"Sat, 22 Jun 2019 00:00:00 -0400",19.5,49.4
"Fri, 21 Jun 2019 00:00:00 -0400",20.3,48.8
"Thu, 20 Jun 2019 00:00:00 -0400",20.5,48.7
"Wed, 19 Jun 2019 00:00:00 -0400",19.9,49.3
"Tue, 18 Jun 2019 00:00:00 -0400",20.6,48.3
"Mon, 17 Jun 2019 00:00:00 -0400",19.6,49.4
"Sun, 16 Jun 2019 00:00:00 -0400",19.6,49.4
"Sat, 15 Jun 2019 00:00:00 -0400",19.9,49.4
"Fri, 14 Jun 2019 00:00:00 -0400",19.0,49.7
"Thu, 13 Jun 2019 00:00:00 -0400",19.1,49.7
"Wed, 12 Jun 2019 00:00:00 -0400",18.8,49.5
"Tue, 11 Jun 2019 00:00:00 -0400",18.8,49.7
"Mon, 10 Jun 2019 00:00:00 -0400",18.8,49.8
"Sun, 09 Jun 2019 00:00:00 -0400",19.2,49.0
"Sat, 08 Jun 2019 00:00:00 -0400",19.2,49.0
"Fri, 07 Jun 2019 00:00:00 -0400",18.3,0
"Thu, 06 Jun 2019 00:00:00 -0400",18.8,0
"Wed, 05 Jun 2019 00:00:00 -0400",18.6,0
"Tue, 04 Jun 2019 00:00:00 -0400",18.8,50.1
"Mon, 03 Jun 2019 00:00:00 -0400",18.5,49.9
"Sun, 02 Jun 2019 00:00:00 -0400",18.3,49.8
"Sat, 01 Jun 2019 00:00:00 -0400",18.5,49.6
"Fri, 31 May 2019 00:00:00 -0400",18.5,49.6
"Thu, 30 May 2019 00:00:00 -0400",18.5,49.4
"Wed, 29 May 2019 00:00:00 -0400",18.5,49.3
"Tue, 28 May 2019 00:00:00 -0400",19.0,48.9
"Mon, 27 May 2019 00:00:00 -0400",17.8,49.1
"Sun, 26 May 2019 00:00:00 -0400",17.8,48.8
"Sat, 25 May 2019 00:00:00 -0400",18.0,48.7
"Fri, 24 May 2019 00:00:00 -0400",18.0,48.7
"Thu, 23 May 2019 00:00:00 -0400",17.8,48.8
"Wed, 22 May 2019 00:00:00 -0400",18.3,48.9
"Tue, 21 May 2019 00:00:00 -0400",18.4,48.3
"Mon, 20 May 2019 00:00:00 -0400",17.8,52.8
"Fri, 17 May 2019 00:00:00 -0400",17.8,48.4
"Thu, 16 May 2019 00:00:00 -0400",17.3,48.0
"Tue, 14 May 2019 00:00:00 -0400",17.6,47.0
"Mon, 13 May 2019 00:00:00 -0400",17.4,47.8
"Sun, 12 May 2019 00:00:00 -0400",16.6,47.4
"Sat, 11 May 2019 00:00:00 -0400",16.6,47.2
"Fri, 10 May 2019 00:00:00 -0400",16.6,47.4
"Thu, 09 May 2019 00:00:00 -0400",16.6,47.4
"Wed, 08 May 2019 00:00:00 -0400",16.8,47.2
"Tue, 07 May 2019 00:00:00 -0400",16.6,47.0
"Mon, 06 May 2019 00:00:00 -0400",16.6,46.6
"Sun, 05 May 2019 00:00:00 -0400",15.8,46.6
"Sat, 04 May 2019 00:00:00 -0400",16.0,46.4
"Fri, 03 May 2019 00:00:00 -0400",15.8,47.0
"Thu, 02 May 2019 00:00:00 -0400",15.8,46.6
"Wed, 01 May 2019 00:00:00 -0400",15.8,46.6
"Tue, 30 Apr 2019 00:00:00 -0400",13.5,46.5
"Mon, 29 Apr 2019 00:00:00 -0400",12.8,46.6
"Sat, 27 Apr 2019 00:00:00 -0400",13.0,46.4
"Fri, 26 Apr 2019 00:00:00 -0400",13.3,47.0
"Thu, 25 Apr 2019 00:00:00 -0400",12.6,46.8
"Wed, 24 Apr 2019 00:00:00 -0400",10.6,47.2
"Tue, 23 Apr 2019 00:00:00 -0400",10.6,47.2
"Mon, 22 Apr 2019 00:00:00 -0400",10.2,47.2
"Sun, 21 Apr 2019 00:00:00 -0400",10.0,47.2
"Sat, 20 Apr 2019 00:00:00 -0400",10.0,46.8
"Thu, 18 Apr 2019 00:00:00 -0400",8.8,45.8
"Wed, 17 Apr 2019 00:00:00 -0400",9.0,45.6
"Tue, 16 Apr 2019 00:00:00 -0400",9.2,45.6
"Mon, 15 Apr 2019 00:00:00 -0400",9.4,45.4
"Sun, 14 Apr 2019 00:00:00 -0400",9.6,45.4
"Sat, 13 Apr 2019 00:00:00 -0400",9.6,45.4
"Fri, 12 Apr 2019 00:00:00 -0400",9.6,45.2
"Thu, 11 Apr 2019 00:00:00 -0400",9.6,45.0
"Wed, 10 Apr 2019 00:00:00 -0400",9.6,45.2
"Tue, 09 Apr 2019 00:00:00 -0400",9.6,45.0
"Mon, 08 Apr 2019 00:00:00 -0400",9.0,43.0
"Sun, 07 Apr 2019 00:00:00 -0400",8.5,42.5
"Sat, 06 Apr 2019 00:00:00 -0400",9.0,42.0
"Fri, 05 Apr 2019 00:00:00 -0400",9.0,42.0
