year,state,county_fips,average_percentage_democrat,average_percentage_republican
2016,Kentucky,21213,37.663834183754616,61.05227044629221
2016,Kentucky,21215,30.764737315929022,67.36588885308538
2016,Kentucky,21217,29.57182320441989,69.32291430157169
2016,Kentucky,21219,30.48283651281819,68.16911578671562
2016,Kentucky,21221,32.89071086730668,65.61099123341207
2016,Kentucky,21223,38.587060662897656,59.46939474523609
2016,Kentucky,21225,39.47517559940623,58.92758950881172
2016,Kentucky,21227,39.15124216878132,59.48854073259203
2016,Kentucky,21229,33.9043451333943,64.81044016167684
2016,Kentucky,21231,28.157296124599966,70.50257154729974
2016,Kentucky,21233,37.70385232215102,60.380496835380384
2016,Kentucky,21235,22.97400994697471,75.67751305625282
2016,Kentucky,21237,44.22156644957967,53.848633173546354
2016,Kentucky,21239,40.23803098155762,58.26019124041841
2016,Louisiana,22001,25.378964604541096,73.13021245450989
2016,Louisiana,22003,29.32813875900076,68.3408571453962
2016,Louisiana,22005,31.70735312037646,66.68382675148678
2016,Louisiana,22007,43.32189834146134,54.955707667952275
2016,Louisiana,22009,36.516887758692896,61.5394734455798
2016,Louisiana,22011,20.850435046688943,77.13530215509135
2016,Louisiana,22013,48.37810307466849,50.6846892903342
2016,Louisiana,22015,27.19750190488262,71.70903405213295
2016,Louisiana,22017,51.478933769168734,47.542084517056225
2016,Louisiana,22019,35.76209676403276,62.43437130536144
2016,Louisiana,22021,22.196324499505707,76.3602674849931
2016,Louisiana,22023,13.520880182060061,84.21317493117598
2016,Louisiana,22025,32.6654859945432,66.08005367798006
2016,Louisiana,22027,44.49496165469063,54.51017501081131
2016,Louisiana,22029,40.196648488428025,58.79820745125011
2016,Louisiana,22031,42.65793097033986,56.24808822783942
2016,Louisiana,22033,51.14852109860547,47.45379479546095
2016,Louisiana,22035,62.762007594813184,36.42968348215062
2016,Louisiana,22037,44.79599601465,53.73727449576201
2016,Louisiana,22039,35.217277803198144,62.92874354334292
2016,Louisiana,22041,31.457126431475814,67.25888889743712
2016,Louisiana,22043,16.816362233296942,81.20904834626307
2016,Louisiana,22045,36.99471184422701,61.61924984314691
2016,Louisiana,22047,55.533211590089834,43.24517115681167
2016,Louisiana,22049,31.181314360755785,67.62601875986448
2016,Louisiana,22051,37.92696828803102,60.32040182287144
2016,Louisiana,22053,27.212403739015087,70.81738585517783
2016,Louisiana,22055,32.9075299245971,65.38466246070095
2016,Louisiana,22057,25.062556234083317,72.33012128858849
2016,Louisiana,22059,12.374418095107089,86.30738463907616
2016,Louisiana,22061,42.52941491842741,56.14561555521554
2016,Louisiana,22063,13.455062022765464,84.60394798444233
2016,Louisiana,22065,59.648213421798324,39.580853439840524
2016,Louisiana,22067,45.27854091894047,53.61815755461704
2016,Louisiana,22069,45.86366454696423,52.822821338461395
2016,Louisiana,22071,79.81186172142819,18.456451449165257
2016,Louisiana,22073,37.906263210490536,60.937369993057885
2016,Louisiana,22075,33.74875502759388,64.5885683583542
2016,Louisiana,22077,44.555227811937456,53.90128743558874
2016,Louisiana,22079,34.76986304595411,63.876460585040626
2016,Louisiana,22081,45.90163009829,52.65776807181038
2016,Louisiana,22083,36.184875883000856,62.65252196482669
2016,Louisiana,22085,22.541879571631316,75.91868051667646
2016,Louisiana,22087,31.017552462097257,66.06422998168306
2016,Louisiana,22089,34.33569791900413,63.85451514845373
2016,Louisiana,22091,58.39951780068717,40.16768530167148
2016,Louisiana,22093,56.30868412782624,42.6298243674115
2016,Louisiana,22095,59.880743885082396,38.61349433239383
2016,Louisiana,22097,47.46137910838297,51.25695326593889
2016,Louisiana,22099,37.94219553584595,60.54993705620987
2016,Louisiana,22101,40.38856712185645,58.14766977231202
2016,Louisiana,22103,22.621498554467095,75.44055874376608
2016,Louisiana,22105,34.597806494985534,63.86575078443566
2016,Louisiana,22107,54.88175675675676,44.35410739687056
2016,Louisiana,22109,28.48566006221835,69.50012893426563
2016,Louisiana,22111,28.55692575852045,70.16762496281352
2016,Louisiana,22113,24.062228623532086,74.22070188050962
2016,Louisiana,22115,21.36888665957165,76.79547595573163
2016,Louisiana,22117,33.83527589382496,64.54119103369459
2016,Louisiana,22119,36.55740147902136,62.19655738305188
2016,Louisiana,22121,43.52941981345842,55.132189412955924
2016,Louisiana,22123,18.180635968381466,80.44110818294672
2016,Louisiana,22125,42.61139652689096,56.21535954223156
2016,Louisiana,22127,29.798429533300393,68.94865080307812
2016,Maine,23001,55.69389208212354,41.694700744171186
2016,Maine,23003,53.12327264559188,44.52369284754127
2016,Maine,23005,63.1720785677539,34.76550710075705
2016,Maine,23007,58.200800139593454,38.847615183371076
2016,Maine,23009,57.89401812195325,39.727335845162685
2016,Maine,23011,55.83049441721564,41.70620312363036
2016,Maine,23013,59.830479476164506,37.87043675004633
2016,Maine,23015,54.79015014645983,42.949763225266864
2016,Maine,23017,56.09446132334131,40.70818660506495
2016,Maine,23019,50.95999635469473,46.93625139090726
2016,Maine,23021,46.6447352301043,50.65353088671398
2016,Maine,23023,56.948547052694835,40.73873564270987
2016,Maine,23025,50.52711130041557,46.838361621980525
2016,Maine,23027,54.20177946657509,43.067131141458226
2016,Maine,23029,49.393718437935036,48.08751999334599
2016,Maine,23031,58.16127376248066,39.72917014193729
2016,Maryland,24001,34.40004811901617,63.15214867965002
2016,Maryland,24003,48.41500287302979,49.35168202958048
2016,Maryland,24005,56.73783756025517,40.961318886544056
2016,Maryland,24009,45.5876214209689,52.52083442990083
2016,Maryland,24011,37.40838082082017,60.63219826342514
2016,Maryland,24013,32.511196202569316,64.57288657410143
2016,Maryland,24015,40.27328168496503,57.265937821109915
2016,Maryland,24017,63.53144884363156,35.08250919822517
2016,Maryland,24019,46.121246865976474,52.56057382546841
2016,Maryland,24021,47.83300448572844,49.91245506556844
2016,Maryland,24023,26.3841266252718,71.60873317570804
2016,Maryland,24025,39.43030007763103,58.04079017830841
2016,Maryland,24027,59.83910911917343,37.93223949051641
2016,Maryland,24029,49.16023768295396,49.06207375233378
2016,Maryland,24031,71.25353611049073,27.026642661489717
2016,Maryland,24033,89.30185294468384,9.79915384906323
2016,Maryland,24035,35.020156677460875,63.160838786083545
2016,Maryland,24037,42.02580961702287,55.831575690499925
2016,Maryland,24039,49.27272300738619,49.62058747161183
2016,Maryland,24041,43.74902089624772,54.75549935070417
2016,Maryland,24043,41.254954784479324,56.47651083578998
2016,Maryland,24045,46.450545856183425,51.852175545932596
2016,Maryland,24047,40.880340556276344,57.622599427292144
2016,Maryland,24510,87.17702920020722,11.37559322886159
2016,Massachusetts,25001,54.67469169242748,43.75757736384734
2016,Massachusetts,25003,75.3411453454222,22.298003283970935
2016,Massachusetts,25005,59.80105224496323,38.0417855862026
2016,Massachusetts,25007,73.86114688506066,24.29810543328825
2016,Massachusetts,25009,58.246128227243254,39.93267646162155
2016,Massachusetts,25011,72.06170953680697,24.753883824652892
2016,Massachusetts,25013,61.538068696162114,36.3436257563891
2016,Massachusetts,25015,70.87260507351715,26.114266255959464
2016,Massachusetts,25017,63.26757527591107,34.64837784794272
2016,Massachusetts,25019,64.94088272012925,33.25925313945803
2016,Massachusetts,25021,57.51971811365323,40.63350236050478
2016,Massachusetts,25023,52.08042529824678,46.19640232403802
2016,Massachusetts,25025,77.19103981917567,20.999059294749866
2016,Massachusetts,25027,54.647435901314374,43.05009051463724
2016,Michigan,26001,42.80353417196425,55.7622140427808
2016,Michigan,26003,49.970814433224675,48.25895010371316
2016,Michigan,26005,41.62773079921983,56.76417124627318
2016,Michigan,26007,48.90453431222407,49.65442247510528
2016,Michigan,26009,41.294707040497514,57.09356049667918
2016,Michigan,26011,48.95604378534193,49.28946996631877
2016,Michigan,26013,46.219188271964114,52.06283280755113
2016,Michigan,26015,42.151818765200765,56.08578348280963
2016,Michigan,26017,54.48514026946117,44.050454387698025
2016,Michigan,26019,50.09729016849701,48.36128815049767
2016,Michigan,26021,49.07684046818968,49.61198122329321
2016,Michigan,26023,43.16324065454121,55.33222805855825
2016,Michigan,26025,52.007067740641865,46.52699010498908
2016,Michigan,26027,46.94844637808336,51.71419963749677
2016,Michigan,26029,44.79973821207154,53.81525253317142
2016,Michigan,26031,46.07386037536188,52.258637634987025
2016,Michigan,26033,47.30030818866051,51.33306639318607
2016,Michigan,26035,49.196509196596736,49.19021524825476
2016,Michigan,26037,47.95242058276022,50.7406427462629
2016,Michigan,26039,45.93854677604326,52.277809613449705
2016,Michigan,26041,49.23404528615086,49.39308182497678
2016,Michigan,26043,41.84761876611709,56.48590722012064
2016,Michigan,26045,52.15199709883221,46.38400295100266
2016,Michigan,26047,43.85782478884353,54.608373198608525
2016,Michigan,26049,64.5046211186329,34.166462953602746
2016,Michigan,26051,47.77285095375437,50.60162442685605
2016,Michigan,26053,55.56340473968337,42.87730091765815
2016,Michigan,26055,45.6079250118886,52.998745754022266
2016,Michigan,26057,49.39458053531352,49.155025529585025
2016,Michigan,26059,40.03346007779794,58.13550234410265
2016,Michigan,26061,45.655124677844654,52.17586680695929
2016,Michigan,26063,45.46247311814178,53.046251156252524
2016,Michigan,26065,64.53051620084076,33.99376510998523
2016,Michigan,26067,44.38185480384362,53.69295573096464
2016,Michigan,26069,49.1482871009177,49.08885721830656
2016,Michigan,26071,47.428425497538406,50.833198366873305
2016,Michigan,26073,56.44470951754283,42.177347723182955
2016,Michigan,26075,48.40954859069018,50.087372448720004
2016,Michigan,26077,57.48697522314906,41.08643177110798
2016,Michigan,26079,41.95112880244865,56.16019893950368
2016,Michigan,26081,47.48532365167131,51.06864204819658
2016,Michigan,26083,42.53637808755197,54.61023477622891
2016,Michigan,26085,53.60546683839667,44.957974257941835
2016,Michigan,26087,45.44837140209185,52.68940017633759
2016,Michigan,26089,48.619324509578696,50.37688340258495
2016,Michigan,26091,50.15456615821706,48.26775430678627
2016,Michigan,26093,40.1741144161344,58.446525924033125
2016,Michigan,26095,40.82063365312159,57.62121399570366
2016,Michigan,26097,45.40449607738728,53.39604468729995
2016,Michigan,26099,52.429850506600665,46.129168164584556
2016,Michigan,26101,53.904268934973366,44.306980223297955
2016,Michigan,26103,57.718273836120595,40.57679931581728
2016,Michigan,26105,49.14798660282332,49.42614205504641
2016,Michigan,26107,46.597799683557426,51.875240334483
2016,Michigan,26109,51.00481310251635,47.39386830051559
2016,Michigan,26111,44.57776286749633,54.1112251947319
2016,Michigan,26113,35.521076853211525,63.01854372095855
2016,Michigan,26115,50.554024217169854,47.88847950744208
2016,Michigan,26117,46.885718384072675,51.34686696047946
2016,Michigan,26119,42.69915703111842,55.486225204407575
2016,Michigan,26121,61.104931683005304,37.56736227587578
2016,Michigan,26123,43.66838966528087,54.66920973714839
2016,Michigan,26125,55.04470907249767,43.76370349772546
2016,Michigan,26127,47.710737177529126,50.66767682726952
2016,Michigan,26129,48.152858892781865,50.07232454097999
2016,Michigan,26131,47.70990503683355,50.39054434081278
2016,Michigan,26133,41.382751949989455,56.96046779627922
2016,Michigan,26135,42.29718615352112,55.35244077665108
2016,Michigan,26137,42.10989093557962,56.38695220724898
2016,Michigan,26139,34.80009785767089,63.8932389020968
2016,Michigan,26141,47.33917501326799,50.817769321394024
2016,Michigan,26143,48.98097964098948,49.64758930448883
2016,Michigan,26145,56.68165603336361,42.06506606634913
2016,Michigan,26147,48.04575762964035,50.28677406141984
2016,Michigan,26149,45.63235130009802,52.868953516460394
2016,Michigan,26151,42.05888342477161,56.31483294918351
2016,Michigan,26153,48.27878564027783,50.243917648413216
2016,Michigan,26155,52.164001688865696,46.03420847927002
2016,Michigan,26157,46.25633754640159,52.09546418787671
2016,Michigan,26159,51.537351586219884,46.9182510834324
2016,Michigan,26161,68.54929022495674,30.120798567588608
2016,Michigan,26163,73.58785182056634,25.43570883308135
2016,Michigan,26165,44.31135756153212,54.05674111986035
2016,Minnesota,27001,48.54590263294145,49.175802447207374
2016,Minnesota,27003,47.62669685544706,50.12018395425148
2016,Minnesota,27005,43.49846555111796,54.17786761637666
2016,Minnesota,27007,53.82296454271908,43.802507154647614
2016,Minnesota,27009,42.68668475742168,54.37759031352951
2016,Minnesota,27011,50.065762413494966,47.605607792678114
2016,Minnesota,27013,54.05025900482731,42.83492751573688
2016,Minnesota,27015,41.53489155038311,55.86602034294121
2016,Minnesota,27017,62.05764774114554,35.61072162707439
2016,Minnesota,27019,40.393902993478626,57.78327461757175
2016,Minnesota,27021,43.55347458940847,54.299126427659616
2016,Minnesota,27023,50.66128516797622,46.79171678901543
2016,Minnesota,27025,43.07992924475146,54.4975957368773
2016,Minnesota,27027,54.80429665189267,42.83269038637531
2016,Minnesota,27029,42.909310899589265,54.98676790906346
2016,Minnesota,27031,60.14931951430563,36.89600196222713
2016,Minnesota,27033,43.60684239835636,54.435286947709855
2016,Minnesota,27035,43.68343054319768,54.19908481680782
2016,Minnesota,27037,51.079275857925836,46.86659495902409
2016,Minnesota,27039,43.57420884989939,53.505544452782914
2016,Minnesota,27041,42.773080561881294,55.22791114038496
2016,Minnesota,27043,45.00071060075091,52.34044977401369
2016,Minnesota,27045,52.578705644837285,44.77596684452548
2016,Minnesota,27047,56.601363490495764,40.982196945763555
2016,Minnesota,27049,47.74018241921546,49.92824213423091
2016,Minnesota,27051,49.275096285907594,47.89392898608543
2016,Minnesota,27053,62.88131798854879,35.05515036763329
2016,Minnesota,27055,52.411680526071,45.48893273447238
2016,Minnesota,27057,41.226570406331746,56.91626359292357
2016,Minnesota,27059,40.410186587183176,57.10939155127718
2016,Minnesota,27061,54.45329205581031,43.0804983078051
2016,Minnesota,27063,44.163366127477616,53.44294627858679
2016,Minnesota,27065,44.06318246029666,52.90230608148053
2016,Minnesota,27067,45.96122345989134,52.03052420689198
2016,Minnesota,27069,54.690340104528715,42.40589840632322
2016,Minnesota,27071,53.541791626877455,43.76898192459562
2016,Minnesota,27073,50.53745516416812,47.127632668076885
2016,Minnesota,27075,59.5876701975948,38.04722337591403
2016,Minnesota,27077,40.215660501288696,56.85653971693217
2016,Minnesota,27079,46.12125301140145,51.511068125374635
2016,Minnesota,27081,47.164876470298736,49.409265957970376
2016,Minnesota,27083,46.09761124135585,51.46101896410154
2016,Minnesota,27085,38.498535386577316,58.715615084542314
2016,Minnesota,27087,59.88370296215534,37.94851015936466
2016,Minnesota,27089,45.64714899355555,51.44988358243252
2016,Minnesota,27091,38.99898255082464,58.490390731411736
2016,Minnesota,27093,41.78421739377018,55.15082757909091
2016,Minnesota,27095,44.679216947585275,52.57136699697149
2016,Minnesota,27097,37.95817924040716,59.4625413619265
2016,Minnesota,27099,60.25693370175897,37.14886716018617
2016,Minnesota,27101,47.01686367828269,50.36528969269867
2016,Minnesota,27103,53.38479329897056,44.20905623916198
2016,Minnesota,27105,46.33745616404276,51.66537549362897
2016,Minnesota,27107,57.971083384682494,39.108375152708135
2016,Minnesota,27109,50.42615220924857,47.18571109510485
2016,Minnesota,27111,40.40084354355294,57.42747887216745
2016,Minnesota,27113,48.07626239867793,49.162094923738
2016,Minnesota,27115,48.7938566930631,48.36224832698845
2016,Minnesota,27117,39.63288382577062,58.032504707594725
2016,Minnesota,27119,48.645103576364825,49.221382676235464
2016,Minnesota,27121,49.2381194956204,48.629759521001645
2016,Minnesota,27123,66.14600683866493,31.5976579992576
2016,Minnesota,27125,49.05277631738585,47.19217281283039
2016,Minnesota,27127,40.12412360460026,56.92663587504033
2016,Minnesota,27129,46.00545910969,51.22130439877648
2016,Minnesota,27131,53.75585566244799,43.86674850970681
2016,Minnesota,27133,40.972887549592784,56.882431140431834
2016,Minnesota,27135,38.96240266806099,58.803219903056686
2016,Minnesota,27137,64.29083532265868,33.229685777021515
2016,Minnesota,27139,42.489148384442956,55.49213019842783
2016,Minnesota,27141,38.87450089307463,58.98919171351497
2016,Minnesota,27143,38.05091823327106,59.08497853594082
2016,Minnesota,27145,44.034917913343776,53.55904702115759
2016,Minnesota,27147,45.696447416798804,51.502050495461916
2016,Minnesota,27149,48.93741139442285,48.519622673079056
2016,Minnesota,27151,54.58787382046425,42.781212184337704
2016,Minnesota,27153,41.940776116321125,55.53742747661494
2016,Minnesota,27155,51.15441868013606,46.23190005972897
2016,Minnesota,27157,46.75373928967451,50.66363046924996
2016,Minnesota,27159,38.448245699637866,59.2942340238086
2016,Minnesota,27161,44.67140156891689,52.594093863583616
2016,Minnesota,27163,50.33373439549709,47.79068909721219
2016,Minnesota,27165,48.60471076585068,48.485936707864845
2016,Minnesota,27167,42.2226804078725,55.39349965472439
2016,Minnesota,27169,56.69359576968272,40.72195936218395
2016,Minnesota,27171,39.063801633836135,58.639771750736
2016,Minnesota,27173,48.04786915111312,49.06926125366933
2016,Mississippi,28001,58.0659404040926,41.285808047602444
2016,Mississippi,28003,25.586742519937772,73.43233051126923
2016,Mississippi,28005,42.986776221252995,56.47243618397019
2016,Mississippi,28007,42.60114752176039,56.96608526601344
2016,Mississippi,28009,49.08995513098857,50.07572937989786
2016,Mississippi,28011,67.99554528340698,31.185586518181527
2016,Mississippi,28013,36.27974013186652,63.068173975457924
2016,Mississippi,28015,33.85060433222466,65.80644329579098
2016,Mississippi,28017,51.17622761550443,47.84835624729292
2016,Mississippi,28019,34.480582691705244,64.86530584786837
2016,Mississippi,28021,87.072149963209,12.562040037325087
2016,Mississippi,28023,37.4872044097069,61.817973762049434
2016,Mississippi,28025,59.96879783843471,39.574887540466605
2016,Mississippi,28027,72.933737543485,26.67763326679664
2016,Mississippi,28029,54.08635127050647,45.404725398897426
2016,Mississippi,28031,41.18175531777939,58.21588077515521
2016,Mississippi,28033,31.70339508868716,67.59225977809467
2016,Mississippi,28035,43.40361160983876,55.646842678797654
2016,Mississippi,28037,37.77418731640309,61.601865168353925
2016,Mississippi,28039,15.145031582753738,83.96107742967934
2016,Mississippi,28041,23.03239898774249,76.07216745193587
2016,Mississippi,28043,45.570319760644665,53.979250428702414
2016,Mississippi,28045,22.48630783710718,76.03684609747606
2016,Mississippi,28047,36.63172693960668,62.578914798726885
2016,Mississippi,28049,70.43155494127825,29.08917149021022
2016,Mississippi,28051,82.82397899170266,16.724286470680756
2016,Mississippi,28053,72.97235839437944,26.698162178613117
2016,Mississippi,28055,61.03455732825432,38.42568589473232
2016,Mississippi,28057,19.750216766383787,78.63229546073316
2016,Mississippi,28059,32.56528862197656,66.59991593588634
2016,Mississippi,28061,54.634294362973094,44.951092911522636
2016,Mississippi,28063,87.99750548938685,11.441903337335248
2016,Mississippi,28065,61.38177893535036,37.792558631844344
2016,Mississippi,28067,30.43825004887991,68.85813351963353
2016,Mississippi,28069,63.310210782331026,36.27948164202678
2016,Mississippi,28071,42.476539096943775,56.325577113801415
2016,Mississippi,28073,21.872507953628823,77.22182305617739
2016,Mississippi,28075,41.24885887272802,58.16077479228385
2016,Mississippi,28077,36.95758392354901,62.59396925580307
2016,Mississippi,28079,44.949441239430584,54.65621916066539
2016,Mississippi,28081,35.042820499525334,64.31184777293859
2016,Mississippi,28083,69.76870945446936,29.732033625583618
2016,Mississippi,28085,33.49742525972779,65.9809166326768
2016,Mississippi,28087,48.763810314508255,50.43631219116834
2016,Mississippi,28089,41.918990350010176,57.58449299256652
2016,Mississippi,28091,34.29108314233213,65.15053647791157
2016,Mississippi,28093,59.15723144921046,40.24843316353811
2016,Mississippi,28095,41.428089685919986,57.96307976936134
2016,Mississippi,28097,46.58351479934245,53.04606918280537
2016,Mississippi,28099,27.7374332905638,71.7308413602183
2016,Mississippi,28101,33.50150103864719,65.9760281393724
2016,Mississippi,28103,77.49391514982125,22.164454964344912
2016,Mississippi,28105,49.9144846492689,48.976734241478916
2016,Mississippi,28107,53.44877234979921,45.880750418928336
2016,Mississippi,28109,19.497532780016677,79.52733016779244
2016,Mississippi,28111,26.933662162463655,72.20491210978655
2016,Mississippi,28113,52.62245431039341,46.79911303383084
2016,Mississippi,28115,22.95306415624993,76.0858371727094
2016,Mississippi,28117,28.026629768821714,70.93720135318155
2016,Mississippi,28119,69.3801059654643,30.076572281251543
2016,Mississippi,28121,23.114477160775238,76.0521541583143
2016,Mississippi,28123,44.03900878205677,55.45753991093513
2016,Mississippi,28125,69.365200699859,30.198873770575346
2016,Mississippi,28127,38.47800884405332,60.75887894281867
2016,Mississippi,28129,24.105923072940108,75.18995442156009
2016,Mississippi,28131,27.173130645545264,71.77653801326429
2016,Mississippi,28133,71.64047859401845,27.58702792268931
2016,Mississippi,28135,60.08734865622415,39.33554350819183
2016,Mississippi,28137,39.53039748706835,59.70495803408247
2016,Mississippi,28139,26.262173085913403,72.67023700638063
2016,Mississippi,28141,22.18224267366136,76.32127023423277
2016,Mississippi,28143,77.57589641049388,21.8379728946029
2016,Mississippi,28145,24.38889538226922,74.84645428311259
2016,Mississippi,28147,44.958901998350825,54.266512300176075
2016,Mississippi,28149,49.36972080449968,50.12772224298109
2016,Mississippi,28151,69.07577378046261,30.560313150712663
2016,Mississippi,28153,39.531340991681226,59.93531558965049
2016,Mississippi,28155,23.76915528834302,75.56862111150008
2016,Mississippi,28157,69.65175616462538,29.807037564288564
2016,Mississippi,28159,46.26695841380242,53.262073408174786
2016,Mississippi,28161,47.00895927236163,52.451584981878604
2016,Mississippi,28163,55.11497965315681,44.35715969010516
2016,Missouri,29001,44.98801538156088,52.715985390581906
2016,Missouri,29003,34.97360763098184,62.87818858141394
2016,Missouri,29005,30.754563640910227,67.63208659307683
2016,Missouri,29007,38.344300765369354,59.680422991680906
2016,Missouri,29009,29.088980033660334,68.92510641173828
2016,Missouri,29011,22.934099824655075,75.54904426365079
2016,Missouri,29013,36.19745543354671,61.47378758616987
2016,Missouri,29015,34.93762611934369,63.23683692140972
2016,Missouri,29017,25.725469289332896,71.86359225368395
2016,Missouri,29019,52.6876408580126,45.15969484019348
2016,Missouri,29021,46.75393603027085,51.05155110447703
2016,Missouri,29023,28.24717928311011,70.30400675999584
2016,Missouri,29025,35.61565907330394,61.724760529236534
2016,Missouri,29027,36.26525984442557,61.68296296951536
2016,Missouri,29029,32.27381027786234,66.18011843868923
2016,Missouri,29031,29.95906297421295,68.66848367988283
2016,Missouri,29033,30.318870717493418,68.2461281110687
2016,Missouri,29035,30.4463217786299,67.08007962027254
2016,Missouri,29037,37.19598294385616,61.188032546670215
2016,Missouri,29039,28.92324719154656,69.19803550800535
2016,Missouri,29041,38.86710615665656,59.184291416791304
2016,Missouri,29043,28.685287132778676,69.84877175718401
2016,Missouri,29045,44.417474160206716,52.60295542635659
2016,Missouri,29047,46.927562876125336,51.47743533566643
2016,Missouri,29049,40.43801969627681,57.37835257700169
2016,Missouri,29051,34.20977129010866,64.50780814845776
2016,Missouri,29053,35.13351943024473,63.07053666583471
2016,Missouri,29055,34.7936702347822,63.36573564621378
2016,Missouri,29057,26.44770851476921,71.978393483489
2016,Missouri,29059,31.86109279327863,66.14647032429778
2016,Missouri,29061,34.464745749336146,62.40559435628325
2016,Missouri,29063,31.789480660054345,65.97204856892502
2016,Missouri,29065,26.897818355920652,70.64202372411577
2016,Missouri,29067,28.98109691068857,68.26502574926067
2016,Missouri,29069,36.3649775985902,62.09540134139341
2016,Missouri,29071,39.04242348697005,59.18355752457165
2016,Missouri,29073,33.36392499237982,64.95353285816016
2016,Missouri,29075,34.37946812566522,62.97427210447225
2016,Missouri,29077,39.06423014485948,59.17685054751798
2016,Missouri,29079,30.52126200274348,66.34534909968572
2016,Missouri,29081,29.752072542889586,67.58917939917427
2016,Missouri,29083,39.62739662488342,58.07636595903189
2016,Missouri,29085,39.73685364814398,58.147699075118425
2016,Missouri,29087,27.156182847409585,71.40526583177552
2016,Missouri,29089,38.66891655841469,58.88322689408503
2016,Missouri,29091,30.285513947220558,67.55638500008232
2016,Missouri,29093,45.770024606535415,51.608186756533556
2016,Missouri,29095,46.7782485781679,51.61304761177523
2016,Missouri,29097,30.54049445097818,67.63357981044757
2016,Missouri,29099,46.58153991062482,51.68080478970463
2016,Missouri,29101,39.703916683730355,57.94605271798595
2016,Missouri,29103,36.58341849770056,60.727630215644254
2016,Missouri,29105,29.305414544137584,68.89970528317869
2016,Missouri,29107,38.690391194407255,59.47173117922783
2016,Missouri,29109,28.06660037666157,70.09488797390361
2016,Missouri,29111,38.022983008045344,60.09009109088022
2016,Missouri,29113,38.79957807093612,59.07466614778464
2016,Missouri,29115,40.62647017275242,56.597210260336205
2016,Missouri,29117,34.323770739776684,63.55717498556943
2016,Missouri,29119,27.363900986762417,70.21902368869827
2016,Missouri,29121,34.74886683519628,63.50790188108348
2016,Missouri,29123,36.41176147851948,61.53686616610268
2016,Missouri,29125,31.891628127649135,66.2376257484438
2016,Missouri,29127,35.31013598574975,63.27335905597411
2016,Missouri,29129,25.510190325412903,71.35362295795971
2016,Missouri,29131,27.43017587189216,70.54729795833205
2016,Missouri,29133,39.858588802467565,58.78069272664348
2016,Missouri,29135,28.112567486897333,70.01561153907909
2016,Missouri,29137,36.9675420345839,60.9576087119237
2016,Missouri,29139,36.37117008055672,62.02677539208958
2016,Missouri,29141,35.44179734544145,62.78392552940302
2016,Missouri,29143,40.22993164811564,57.92470895051733
2016,Missouri,29145,27.46937006107369,70.95198228271181
2016,Missouri,29147,39.652900498686606,58.39867322308119
2016,Missouri,29149,35.7717771525783,61.5222706660667
2016,Missouri,29151,24.114018405335724,74.26353779402982
2016,Missouri,29153,31.881998631507585,65.7187235314657
2016,Missouri,29155,42.57270918264547,56.452281328130695
2016,Missouri,29157,31.04818589720265,67.44798044017087
2016,Missouri,29159,36.22336167796103,61.81925023599205
2016,Missouri,29161,34.95677464741648,62.80765910202021
2016,Missouri,29163,39.7570300301398,58.33717280096691
2016,Missouri,29165,44.131496632321856,54.4319041936223
2016,Missouri,29167,30.264760478217312,67.95512448281826
2016,Missouri,29169,32.96715520841009,65.33789993368212
2016,Missouri,29171,27.567906759633985,70.23806503947321
2016,Missouri,29173,37.30867884981086,61.45550619333091
2016,Missouri,29175,33.99034593724859,63.9114697426068
2016,Missouri,29177,44.32680352409204,53.34654530839776
2016,Missouri,29179,39.6366537342515,57.259813658447044
2016,Missouri,29181,29.997434232182286,67.32350488135378
2016,Missouri,29183,41.6698029499957,57.02776972743969
2016,Missouri,29185,34.68574470644809,62.51249865219111
2016,Missouri,29186,51.83416704403045,46.268391657978526
2016,Missouri,29187,43.051810635906506,55.11721120998088
2016,Missouri,29189,57.849092860697944,41.05542479498921
2016,Missouri,29195,44.72952425394766,53.212256246639754
2016,Missouri,29197,37.51428139703207,58.99244922740665
2016,Missouri,29199,35.50535634094651,61.94619629871818
2016,Missouri,29201,32.42385238434379,66.26042174493827
2016,Missouri,29203,38.95893096180805,57.666111310908704
2016,Missouri,29205,31.741653130934324,66.50884102282365
2016,Missouri,29207,26.953119990956747,71.48346951699129
2016,Missouri,29209,27.6161270274363,70.88296285087186
2016,Missouri,29211,37.937845993078625,59.027468568062964
2016,Missouri,29213,28.072527769967188,70.3601250427688
2016,Missouri,29215,29.048957927833047,68.63225722867992
2016,Missouri,29217,34.18051896168746,63.827663861825386
2016,Missouri,29219,39.30422813301466,59.02067345993438
2016,Missouri,29221,44.14995179662398,53.63516139308534
2016,Missouri,29223,34.07182149991705,63.873602023585775
2016,Missouri,29225,31.666972543200394,66.58826871599426
2016,Missouri,29227,34.45477391835833,61.79012185130759
2016,Missouri,29229,27.29174205918392,70.6112031693427
2016,Missouri,29510,83.19360169481233,15.750398617338561
2016,Montana,30001,31.220231753180556,65.75171656902953
2016,Montana,30003,64.83463552765855,33.6145835326657
2016,Montana,30005,56.49653372288769,39.49676489313134
2016,Montana,30007,28.074202399011433,69.12302338871585
2016,Montana,30009,39.5979086406164,57.243329515536445
2016,Montana,30011,12.454116031902082,75.77835498339161
2016,Montana,30013,46.98645872345321,50.34973977171463
2016,Montana,30015,36.90859823381265,59.665792865936936
2016,Montana,30017,37.75970532043699,59.22618053900369
